period;position;party;name;n.position;interval;date;month;check;dupes;check2
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-04-01;1;1067;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-05-01;1;1068;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-06-01;1;1069;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-07-01;1;1070;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-08-01;1;1071;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-09-01;1;1072;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-10-01;1;1073;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-11-01;1;1074;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2016-12-01;1;1075;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-01-01;1;1076;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-02-01;1;1077;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-03-01;1;1078;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-04-01;1;1079;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-05-01;1;1080;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-06-01;1;1081;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-07-01;1;1082;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-08-01;1;1083;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-09-01;1;1084;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-10-01;1;1085;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-11-01;1;1086;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2017-12-01;1;1087;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-01-01;1;1088;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-02-01;1;1089;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-03-01;1;1090;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-04-01;1;1091;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-05-01;1;1092;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-06-01;1;1093;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-07-01;1;1094;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-08-01;1;1095;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-09-01;1;1096;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-10-01;1;1097;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-11-01;1;1098;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;NA;NA;2018-12-01;1;1099;0
RAZDOBLJE 2014. – 2018. godine;Foreign Trade and Economic Relations;SDS;MIRKO ŠAROVIĆ;1;date.end;2019-01-31;2019-01-01;1;1100;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;date.start;2015-03-31;2015-03-01;1;1309;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-04-01;1;1310;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-05-01;1;1311;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-06-01;1;1312;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-07-01;1;1313;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-08-01;1;1314;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-09-01;1;1315;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-10-01;1;1316;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-11-01;1;1317;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2015-12-01;1;1318;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-01-01;1;1319;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-02-01;1;1320;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-03-01;1;1321;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-04-01;1;1322;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-05-01;1;1323;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-06-01;1;1324;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-07-01;1;1325;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-08-01;1;1326;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-09-01;1;1327;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-10-01;1;1328;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-11-01;1;1329;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2016-12-01;1;1330;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-01-01;1;1331;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-02-01;1;1332;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-03-01;1;1333;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-04-01;1;1334;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-05-01;1;1335;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-06-01;1;1336;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-07-01;1;1337;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-08-01;1;1338;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-09-01;1;1339;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-10-01;1;1340;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-11-01;1;1341;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2017-12-01;1;1342;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-01-01;1;1343;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-02-01;1;1344;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-03-01;1;1345;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-04-01;1;1346;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-05-01;1;1347;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-06-01;1;1348;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-07-01;1;1349;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-08-01;1;1350;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-09-01;1;1351;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-10-01;1;1352;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-11-01;1;1353;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;NA;NA;2018-12-01;1;1354;0
RAZDOBLJE 2014. – 2018. godine;Finance and Treasury;HDZ;VJEKOSLAV BEVANDA;1;date.end;2019-01-31;2019-01-01;1;1355;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;date.start;2015-03-31;2015-03-01;1;1533;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-04-01;1;1534;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-05-01;1;1535;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-06-01;1;1536;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-07-01;1;1537;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-08-01;1;1538;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-09-01;1;1539;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-10-01;1;1540;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-11-01;1;1541;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2015-12-01;1;1542;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-01-01;1;1543;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-02-01;1;1544;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-03-01;1;1545;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-04-01;1;1546;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-05-01;1;1547;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-06-01;1;1548;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-07-01;1;1549;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-08-01;1;1550;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-09-01;1;1551;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-10-01;1;1552;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-11-01;1;1553;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2016-12-01;1;1554;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-01-01;1;1555;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-02-01;1;1556;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-03-01;1;1557;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-04-01;1;1558;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-05-01;1;1559;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-06-01;1;1560;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-07-01;1;1561;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-08-01;1;1562;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-09-01;1;1563;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-10-01;1;1564;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-11-01;1;1565;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2017-12-01;1;1566;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-01-01;1;1567;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-02-01;1;1568;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-03-01;1;1569;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-04-01;1;1570;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-05-01;1;1571;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-06-01;1;1572;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-07-01;1;1573;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-08-01;1;1574;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-09-01;1;1575;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-10-01;1;1576;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-11-01;1;1577;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;NA;NA;2018-12-01;1;1578;0
RAZDOBLJE 2014. – 2018. godine;Human Rights and Refugees;SDA;SEMIHA BOROVAC;1;date.end;2019-01-31;2019-01-01;1;1579;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;date.start;2015-03-31;2015-03-01;1;1724;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-04-01;1;1725;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-05-01;1;1726;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-06-01;1;1727;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-07-01;1;1728;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-08-01;1;1729;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-09-01;1;1730;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-10-01;1;1731;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-11-01;1;1732;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2015-12-01;1;1733;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-01-01;1;1734;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-02-01;1;1735;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-03-01;1;1736;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-04-01;1;1737;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-05-01;1;1738;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-06-01;1;1739;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-07-01;1;1740;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-08-01;1;1741;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-09-01;1;1742;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-10-01;1;1743;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-11-01;1;1744;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2016-12-01;1;1745;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-01-01;1;1746;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-02-01;1;1747;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-03-01;1;1748;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-04-01;1;1749;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-05-01;1;1750;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-06-01;1;1751;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-07-01;1;1752;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-08-01;1;1753;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-09-01;1;1754;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-10-01;1;1755;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-11-01;1;1756;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2017-12-01;1;1757;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-01-01;1;1758;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-02-01;1;1759;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-03-01;1;1760;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-04-01;1;1761;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-05-01;1;1762;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-06-01;1;1763;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-07-01;1;1764;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-08-01;1;1765;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-09-01;1;1766;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-10-01;1;1767;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-11-01;1;1768;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;NA;NA;2018-12-01;1;1769;0
RAZDOBLJE 2014. – 2018. godine;Justice;HDZ;JOSIP GRUBEŠA;1;date.end;2019-01-31;2019-01-01;1;1770;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;DF;SLAVKO MATANOVIĆ;1;date.start;2015-03-31;2015-03-01;1;1918;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;DF;SLAVKO MATANOVIĆ;1;NA;NA;2015-04-01;1;1919;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;date.start;2015-05-31;2015-05-01;2;1920;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-06-01;1;1921;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-07-01;1;1922;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-08-01;1;1923;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-09-01;1;1924;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-10-01;1;1925;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-11-01;1;1926;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2015-12-01;1;1927;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-01-01;1;1928;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-02-01;1;1929;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-03-01;1;1930;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-04-01;1;1931;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-05-01;1;1932;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-06-01;1;1933;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-07-01;1;1934;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-08-01;1;1935;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-09-01;1;1936;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-10-01;1;1937;0
RAZDOBLJE 2014. – 2018. godine;Communications and Transport;SBB;Ismir Jusko;2;NA;NA;2016-11-01;1;1938;0
